@RELATION hs

@ATTRIBUTE sequence     string
@ATTRIBUTE incoming     NUMERIC
@ATTRIBUTE outgoing     NUMERIC
@ATTRIBUTE lifetime     NUMERIC
@ATTRIBUTE class        {HS-RP,Client-RP,noise}
@ATTRIBUTE inc_50     NUMERIC
@ATTRIBUTE out_50     NUMERIC
@DATA
-1+1-1+1+1-1+1-1+1-1-1+1,148,21,45.7191019058,noise,41,9
-1+1-1+1-1+1-1+1-1-1+1-1,930,69,2176.73134398,noise,45,5
-1+1-1+1+1-1+1-1+1-1+1,58565,2669,933.710914135,noise,41,9
-1+1-1+1-1+1-1-1+1-1-1+1,26656,1974,1125.70306396,noise,39,11
-1+1-1+1-1+1+1-1+1-1+1+1,4902,240,916.942811966,noise,44,6
-1+1+1-1+1-1+1-1+1-1+1,6786,482,1081.17356586,noise,44,6
-1+1-1+1-1-1+1-1-1+1-1+1,954,49,203.8253479,noise,41,9
-1+1+1-1+1-1-1-1+1-1+1+1-1+1,11482,858,614.266765833,noise,34,16
-1+1+1-1-1+1-1+1-1+1+1-1+1,1951,216,84.1031880379,noise,28,22
-1+1-1+1-1+1-1+1+1-1+1,4568,435,582.195626974,noise,45,5
-1+1-1+1-1-1+1+1-1+1+1-1+1,29689,1648,825.566452026,noise,45,5
-1+1-1-1+1-1-1+1-1+1+1-1+1,843,105,1274.8916719,noise,41,9
-1+1-1+1+1-1+1+1-1+1-1+1+1+1,24532,1573,635.512778044,noise,30,20
-1+1-1+1-1+1-1+1-1+1,139,12,1347.5234499,noise,45,5
-1+1-1+1-1-1+1-1+1-1+1,22808,1468,2170.36038303,noise,41,9
-1+1-1+1-1+1-1+1-1+1,7520,372,1472.19713902,noise,45,5
-1+1-1-1+1-1-1+1-1+1+1-1+1,1315,271,2224.40356016,noise,32,18
-1+1-1+1-1+1-1+1-1+1,3190,309,1870.19890809,noise,41,9
-1+1-1+1+1-1+1-1+1-1+1+1+1,14607,1124,657.601316929,noise,37,13
-1+1-1+1-1-1+1-1+1+1-1+1,32869,1960,625.283694983,noise,44,6
-1+1-1+1-1+1-1+1-1+1,6332,335,797.238940954,noise,45,5
-1+1-1-1+1+1-1+1-1-1+1+1-1+1,5811,403,1679.97657108,noise,41,9
-1+1-1+1-1+1+1-1-1+1+1-1+1-1,24619,1584,670.52717185,noise,44,6
-1+1-1-1+1+1-1+1+1-1+1-1+1+1,15794,942,698.573963881,noise,38,12
-1+1-1+1+1-1+1-1+1-1-1+1,56353,1719,1045.21299887,noise,36,14
-1+1+1-1+1-1+1-1+1-1+1+1,32471,2551,884.529474974,noise,43,7
-1+1-1-1-1+1-1-1+1-1+1-1-1+1,17329,1641,807.60057497,noise,30,20
-1+1-1+1-1+1+1-1-1+1-1+1,10032,919,711.866654873,noise,33,17
-1+1-1-1+1-1+1-1+1+1-1+1+1-1,20318,1350,611.472849131,noise,30,20
-1+1-1+1-1+1-1+1+1-1-1+1+1,27442,1625,508.879011154,noise,45,5
-1+1-1+1+1-1+1-1+1-1-1+1,286,76,536.298975945,noise,38,12
-1+1-1+1+1-1+1+1-1+1+1-1+1+1,32608,1683,724.047394991,noise,45,5
-1+1-1+1+1+1-1-1+1-1+1-1-1+1,17070,1154,710.244025946,noise,33,17
-1+1-1-1+1-1+1-1+1-1+1,102518,4025,679.715846777,noise,41,9
-1+1-1-1-1+1+1-1+1-1+1-1+1,6434,570,2405.97825694,noise,45,5
-1+1-1-1+1-1+1-1+1-1+1-1,25556,1753,926.288118124,noise,41,9
-1+1-1+1-1+1-1-1+1-1-1+1,426,29,423.852693081,noise,45,5
-1+1-1+1-1-1+1-1+1-1+1,26802,1634,2373.19576383,noise,44,6
-1+1-1-1+1-1+1-1-1-1+1-1-1+1,22314,1627,606.690831184,noise,37,13
-1+1-1+1+1-1-1+1+1-1+1+1-1+1+1,90,19,92.9158210754,noise,40,10
-1+1-1-1+1-1+1+1-1+1+1-1+1+1,606,38,1235.16019797,noise,40,10
-1+1-1+1-1+1-1+1-1+1,22108,921,1551.96100211,noise,37,13
-1+1-1+1-1+1-1+1-1+1,6,6,7.12737584114,noise,6,6
-1+1-1+1-1+1-1+1+1-1-1+1,45687,1982,499.166629076,noise,45,5
-1+1-1+1-1+1+1-1+1+1-1+1,12466,784,3809.43979311,noise,38,12
-1+1-1+1-1-1+1-1-1+1-1+1,7142,907,205.749461889,noise,30,20
-1+1-1-1+1-1+1-1-1+1-1+1,9389,495,224.19720602,noise,38,12
-1+1-1+1-1-1+1+1-1+1+1-1+1+1,19629,1163,632.241235018,noise,39,11
-1+1-1-1+1-1-1+1-1+1+1-1+1,366,48,3015.73019791,noise,35,15
-1+1-1-1+1+1-1+1+1+1-1+1-1+1+1,53877,2859,543.241117954,noise,45,5
-1+1-1+1-1+1-1+1-1+1+1,43669,2969,679.836564064,noise,41,9
-1+1-1+1-1+1-1+1-1-1+1,2039,158,276.278689861,noise,31,19
-1+1+1-1+1-1+1-1+1+1+1-1+1,21904,1358,682.615669012,noise,41,9
-1+1-1+1-1-1-1+1-1-1+1-1-1+1,1605,163,1160.59379697,noise,45,5
-1+1+1-1+1-1+1+1+1-1+1-1+1,2789,171,122.335152149,noise,41,9
-1+1-1+1-1+1-1+1+1-1+1-1,916650,28364,1223.14748001,noise,45,5
-1+1-1-1+1-1+1+1-1+1-1-1+1+1,8590,755,627.438537121,noise,37,13
-1+1-1+1+1-1+1+1-1-1+1-1-1+1-1,17,9,36.3408410549,noise,17,9
-1+1-1+1-1-1+1-1+1-1-1+1,68063,3061,1607.448771,noise,42,8
-1+1-1+1-1+1-1-1+1+1-1+1,55618,3060,1488.06215096,noise,45,5
-1+1-1-1+1-1+1+1-1-1+1-1-1+1,24008,1588,1224.74806404,noise,26,24
-1+1-1+1+1-1+1-1+1-1-1+1,3738,516,611.629663944,noise,42,8
-1+1+1-1+1+1-1+1-1-1-1+1-1+1+1,945,40,143.576235056,noise,43,7
-1+1+1-1-1+1+1-1-1+1-1+1-1+1+1+1,75247,3249,905.845105171,noise,41,9
-1+1-1+1-1+1+1-1+1-1-1+1,30578,2020,618.458512068,noise,41,9
-1+1-1-1+1-1+1-1+1+1-1-1+1+1,36141,2711,1201.1583569,noise,23,27
-1+1-1+1-1+1-1-1+1-1-1-1+1,22225,1079,1311.16835093,noise,38,12
-1+1-1+1-1+1-1+1+1-1+1+1,3762,353,615.22648406,noise,34,16
-1+1-1+1+1-1+1-1+1+1-1+1,3761,270,565.27552104,noise,41,9
-1+1-1+1+1-1+1-1+1-1+1+1,71084,3018,760.064116955,noise,41,9
-1+1-1+1-1+1-1+1-1+1,9654,640,234.654092073,noise,41,9
-1+1-1+1-1+1-1-1+1-1-1+1+1,32517,2056,530.319296122,noise,39,11
-1+1-1-1+1-1+1-1+1-1-1+1,2757,203,136.735985041,noise,43,7
-1+1-1+1-1+1-1-1+1-1+1,28181,2169,1868.91233802,noise,42,8
-1+1-1-1+1-1+1+1-1-1+1+1-1+1+1-1,619,61,685.894412041,noise,32,18
-1+1-1-1-1+1-1+1+1-1-1+1-1+1+1+1,50582,2276,616.425702095,noise,45,5
-1+1+1-1+1-1+1-1+1-1-1+1+1,95646,4189,3177.47576714,noise,40,10
-1+1-1-1+1-1+1-1+1-1+1+1,71985,2675,1655.41226482,noise,43,7
-1+1-1+1-1+1+1-1-1+1+1-1-1+1+1,13378,1269,3124.34021902,noise,36,14
-1+1-1-1+1+1-1+1+1-1+1-1+1,8273,675,1204.31934309,noise,41,9
-1+1-1+1-1+1-1+1-1+1+1+1,29555,1943,601.882216215,noise,45,5
-1+1-1+1+1+1-1+1+1+1-1+1-1+1,38056,3188,2072.70075488,noise,43,7
-1+1-1+1-1+1+1-1+1+1-1+1+1,11401,737,620.36162591,noise,34,16
-1+1-1+1-1-1+1-1-1+1+1-1+1+1,18252,1006,998.845938921,noise,34,16
-1+1-1-1+1-1-1+1-1+1-1+1+1+1,486,69,2161.22781801,noise,41,9
-1+1+1-1+1-1+1-1-1+1-1+1,50,15,40.0390338898,noise,41,9
-1+1-1+1-1+1+1-1+1-1-1+1-1,9125,585,313.155871153,noise,40,10
-1+1-1+1-1+1-1+1-1+1,21646,1200,1587.01290011,noise,40,10
-1+1-1-1+1-1-1+1+1-1+1-1+1,550,86,263.944439888,noise,41,9
-1+1-1+1-1+1+1-1-1+1+1-1-1+1,26451,1343,627.469393969,noise,37,13
-1+1-1+1-1+1+1-1-1+1-1+1,19932,1759,848.771528006,noise,45,5
-1+1-1-1+1-1+1-1+1+1-1+1,31576,2303,1973.51988602,noise,42,8
-1+1-1+1-1-1+1-1+1-1+1,21400,1260,1096.6719141,noise,43,7
-1+1-1+1-1-1+1-1+1-1+1+1,4054,563,430.413800001,noise,41,9
-1+1+1-1+1-1+1-1-1+1+1-1+1+1,24,8,403.717975855,noise,24,8
-1+1-1+1-1+1-1+1-1+1+1+1,17327,1530,590.251264811,noise,41,9
-1+1-1+1-1-1+1+1-1+1+1-1-1+1,37143,1765,605.830057859,noise,41,9
-1+1-1+1-1-1+1+1-1+1+1-1+1,13668,901,2216.60084486,noise,42,8
-1+1-1+1-1+1-1+1-1+1-1,7747,656,605.178049088,noise,39,11
-1+1-1+1-1+1-1+1-1+1,2875,280,483.93696785,noise,45,5
-1+1-1+1+1-1-1+1-1+1+1-1-1-1+1+1,760,119,1024.10738802,noise,37,13
-1+1+1-1+1+1-1-1+1-1+1+1-1+1,1140,123,1561.89198899,noise,42,8
-1+1-1-1+1-1+1-1+1-1-1+1,2420,138,797.987707138,noise,45,5
-1+1-1+1-1+1-1+1-1-1+1-1,15862,1122,614.186259985,noise,45,5
-1+1-1+1-1+1+1-1+1-1+1,9319,649,899.402397871,noise,38,12
-1+1-1+1-1+1-1+1+1-1+1+1,2383,306,3964.33728194,noise,43,7
-1+1+1-1+1-1+1-1+1-1-1+1-1,981,57,28.271709919,noise,45,5
-1+1-1+1-1+1-1-1+1-1+1,1306,84,137.231177092,noise,40,10
-1+1-1+1-1+1-1+1-1+1,25235,1591,1716.63016486,noise,45,5
-1+1-1-1-1+1-1-1+1-1+1-1+1,27930,1662,2224.89378214,noise,45,5
-1+1-1+1-1+1-1+1-1+1,2567,213,1895.46538281,noise,41,9
-1+1-1+1-1-1+1-1+1-1+1,17474,1481,459.719528913,noise,30,20
-1+1-1+1-1+1-1-1+1-1+1,1196,112,199.425308943,noise,37,13
-1+1-1-1+1-1-1+1-1+1-1+1+1-1,273,25,287.631804943,noise,44,6
-1+1-1+1-1-1-1+1-1+1+1-1+1-1,21739,1464,603.092598915,noise,35,15
-1+1+1-1+1-1+1+1-1+1-1-1-1+1,3221,177,67.7339909077,noise,41,9
-1+1-1+1-1-1+1-1+1-1+1,9455,799,316.172393084,noise,41,9
-1+1+1-1+1-1+1-1-1+1+1-1-1+1,1960,139,199.618566036,noise,39,11
-1+1-1+1-1+1+1-1+1-1-1+1,37915,1697,603.540884972,noise,37,13
-1+1-1-1+1-1-1+1+1-1+1-1+1-1,26499,1928,604.454154015,noise,38,12
-1+1-1+1-1-1+1-1+1-1-1+1+1,6595,695,565.179505825,noise,33,17
-1+1-1+1-1+1-1+1-1+1+1-1,21515,1612,631.566893101,noise,32,18
-1+1-1+1-1+1-1+1-1+1,84085,3194,649.697988987,noise,41,9
-1+1-1-1+1-1+1-1+1+1-1+1,386998,11847,1857.54536986,noise,36,14
-1+1+1-1+1-1+1-1+1-1+1,8743,405,230.546864986,noise,42,8
-1+1-1+1-1+1-1-1+1-1,4,5,98.2304050922,noise,4,5
-1+1-1-1+1+1-1+1-1+1-1+1,28299,1736,621.060935974,noise,39,11
-1+1-1+1-1+1-1-1+1+1-1+1+1,18183,1218,3826.81605506,noise,45,5
-1+1-1+1+1-1+1-1-1+1-1-1+1,45075,2541,791.547703981,noise,41,9
-1+1-1+1+1-1+1+1-1+1-1+1,78455,3299,691.655121088,noise,45,5
-1+1-1+1-1+1+1-1+1+1-1-1+1,1574,131,514.378206015,noise,25,25
-1+1-1-1+1-1+1-1+1-1-1+1-1,17242,1462,560.35157299,noise,41,9
-1+1-1+1+1-1+1-1-1+1-1+1+1,54822,2644,820.439528942,noise,41,9
-1+1-1+1+1-1+1-1-1+1-1+1+1,14769,1369,606.960493088,noise,41,9
-1+1-1+1+1-1+1+1-1-1+1+1-1+1,214,20,1130.48415184,noise,39,11
-1+1-1+1-1+1-1+1-1+1,386563,12203,1058.85367107,noise,36,14
-1+1-1+1-1+1+1-1+1+1-1+1,18678,1813,617.024569035,noise,41,9
-1+1-1-1+1-1-1+1-1+1+1-1-1+1+1,1188,86,624.072018147,noise,37,13
-1+1-1+1-1+1-1-1+1-1+1,15076,1119,539.136420965,noise,32,18
-1+1+1-1+1-1+1-1-1+1-1-1+1-1,905373,27467,1353.22911191,noise,22,28
-1+1-1+1-1+1+1-1+1-1+1,16938,1391,625.504276991,noise,33,17
-1+1+1-1+1-1+1-1+1+1-1+1+1-1,1070,131,1896.61560607,noise,37,13
-1+1-1-1+1-1+1-1+1+1-1+1,51078,2316,613.725308895,noise,45,5
-1+1-1+1-1-1+1+1-1-1+1-1+1,15454,995,1894.06017089,noise,45,5
-1+1-1-1+1+1-1+1-1+1+1-1+1+1,12890,1004,779.58596921,noise,39,11
-1+1-1+1-1+1-1-1+1-1-1+1,23267,1295,647.543624878,noise,41,9
-1+1-1+1-1+1+1-1+1-1-1+1,9435,816,653.605000973,noise,37,13
-1+1-1+1-1+1+1-1-1+1-1-1+1,20974,2586,1821.36963201,noise,33,17
-1+1+1-1+1-1-1+1-1+1-1+1+1,47853,2399,1460.80093002,noise,45,5
-1+1-1-1+1+1-1+1-1+1+1-1+1,13086,680,1202.40713716,noise,36,14
-1+1-1+1-1+1-1+1-1+1-1,10440,976,1006.48953104,noise,36,14
-1+1-1+1+1-1+1+1-1+1-1-1+1,20933,1432,1652.06028605,noise,37,13
-1+1+1-1+1+1-1-1+1-1+1+1-1+1+1,52063,2589,991.951241016,noise,45,5
-1+1-1+1+1+1-1+1-1-1+1-1+1,29149,1826,2506.88751817,noise,41,9
-1+1-1+1-1+1-1-1+1-1+1,81223,3284,4159.21595216,noise,33,17
-1+1-1-1+1-1+1-1+1+1-1+1-1,7590,747,1202.44180107,noise,33,17
-1+1-1+1+1-1+1-1+1-1+1,50879,2291,1577.36371303,noise,41,9
-1+1+1-1+1+1+1-1+1+1-1+1-1+1+1,381074,11622,431.245998859,noise,36,14
-1+1-1+1-1+1-1+1+1-1+1,9216,623,815.015627146,noise,41,9
-1+1+1-1+1+1-1+1-1+1+1-1+1+1,19712,1333,580.022919178,noise,34,16
-1+1-1-1+1-1-1+1+1-1-1+1-1+1-1,8168,582,915.147585154,noise,45,5
-1+1-1+1-1+1+1-1+1+1-1-1+1,98264,3863,2720.72221613,noise,44,6
-1+1-1+1-1+1-1+1-1+1,32345,1289,648.952934027,noise,41,9
-1+1-1+1-1+1-1+1-1+1,7,9,108.236865997,noise,7,9
-1+1-1+1-1+1+1+1-1+1-1+1+1,8439,871,1345.49328709,noise,29,21
-1+1-1-1-1+1-1-1+1-1+1-1-1+1,53051,2270,1073.36743999,noise,42,8
-1+1-1-1+1-1+1-1+1-1+1+1,8260,902,330.020222187,noise,41,9
-1+1-1+1-1+1-1+1-1-1+1,19244,1043,779.857951164,noise,34,16
-1+1+1-1+1+1-1+1-1-1+1+1-1+1+1+1,31696,1464,1439.99955201,noise,41,9
-1+1-1+1-1+1-1+1-1+1,44134,2118,611.34081912,noise,41,9
-1+1-1+1-1-1+1+1-1+1-1+1+1+1,9553,687,646.89084506,noise,41,9
-1+1-1+1-1+1-1+1-1-1+1,65868,2914,924.817090988,noise,41,9
-1+1-1+1-1+1-1+1+1-1+1,11285,1390,764.514364004,noise,45,5
-1+1-1-1-1+1+1-1+1-1-1+1-1+1,22106,1775,855.139428139,noise,42,8
-1+1-1-1+1+1-1+1+1-1+1-1+1,12273,893,1015.81142807,noise,45,5
-1+1-1+1-1+1-1+1-1+1,13798,915,2005.55121493,noise,45,5
-1+1-1+1+1+1-1+1-1+1-1+1,19957,1277,874.261602879,noise,41,9
-1+1-1+1-1-1+1-1-1+1-1-1-1+1,531,57,1623.74938583,noise,45,5
-1+1-1+1-1-1+1-1+1-1+1+1,2175,201,300.036723137,noise,39,11
-1+1-1-1+1+1-1-1+1-1+1-1+1,741,157,97.1191728115,noise,37,13
-1+1-1+1+1+1-1+1-1-1+1+1-1+1-1,3667,263,307.980676889,noise,37,13
-1+1+1-1-1+1+1-1+1-1+1-1-1+1,8770,585,1693.46634412,noise,42,8
-1+1+1-1+1+1-1+1-1+1-1+1,18982,1326,630.592414856,noise,41,9
-1+1-1-1+1-1+1-1-1+1-1+1-1,19590,1354,548.518805027,noise,33,17
-1+1+1-1+1-1-1+1-1-1+1-1-1+1-1,491,37,38.9898478985,noise,41,9
-1+1-1+1-1+1-1+1-1+1,5713,599,1035.945611,noise,29,21
-1+1-1+1+1-1+1-1-1+1-1+1+1,3182,164,147.239099026,noise,41,9
-1+1-1+1+1-1-1+1-1-1+1+1-1+1,10091,910,533.838053942,noise,41,9
-1+1-1+1-1+1-1+1+1-1+1+1,6785,556,1202.80125189,noise,41,9
-1+1-1-1+1-1+1-1+1-1+1,1203,84,1586.54118013,noise,41,9
-1+1-1+1-1+1-1+1-1-1+1-1,15510,1069,1018.59546113,noise,41,9
-1+1-1-1+1-1-1+1-1-1+1-1-1+1-1,1414,89,392.083813906,noise,41,9
-1+1-1+1-1-1+1-1+1+1-1+1,6697,511,604.463177919,noise,44,6
-1+1-1+1-1-1+1+1-1+1-1+1,9444,839,603.127567053,noise,45,5
-1+1-1-1+1+1-1-1+1-1+1-1-1+1,21236,1319,2092.40423608,noise,31,19
-1+1+1-1-1+1-1+1-1-1+1-1+1,66603,3043,2724.24805689,noise,39,11
-1+1-1-1+1-1+1-1+1-1+1+1+1,620,57,648.203637123,noise,45,5
-1+1-1+1-1-1+1-1-1+1+1-1+1,48502,2411,1289.51983309,noise,45,5
-1+1-1+1-1+1-1-1+1-1+1-1,17145,1473,622.160874128,noise,44,6
-1+1-1+1-1+1+1-1+1-1-1+1,7940,674,786.090145826,noise,41,9
-1+1+1-1-1+1+1-1+1+1-1-1+1-1+1,20377,1481,1020.110636,noise,38,12
-1+1-1-1+1-1-1+1-1-1+1+1-1+1,6494,623,2833.36525583,noise,39,11
-1+1-1+1+1-1+1-1+1-1-1+1+1,43542,3359,3383.32364798,noise,41,9
-1+1-1+1-1+1-1-1+1-1+1,37161,1664,776.554162025,noise,45,5
-1+1-1+1-1-1+1-1+1+1-1+1,22476,1309,639.56420207,noise,41,9
-1+1-1-1+1-1+1-1-1+1-1+1,390450,12606,612.758042097,noise,39,11
-1+1-1+1-1+1-1+1-1+1,72533,2623,592.425848007,noise,40,10
-1+1-1-1+1-1-1+1+1-1-1+1+1-1+1+1,41285,2489,610.093245029,noise,41,9
-1+1+1-1-1+1+1-1+1-1+1+1-1+1,17351,1218,630.205136061,noise,38,12
-1+1-1+1+1-1+1-1+1-1-1+1,63133,3043,633.326414108,noise,39,11
-1+1+1-1+1+1-1+1-1+1-1-1+1+1,5260,387,201.086985826,noise,44,6
-1+1-1+1-1+1-1+1+1-1+1,19277,1774,723.347723961,noise,45,5
-1+1-1-1+1+1-1+1-1-1+1-1+1-1,9683,826,418.632555008,noise,41,9
-1+1-1+1-1-1+1-1-1+1+1-1+1,96164,3725,974.864349127,noise,43,7
-1+1-1+1+1-1+1-1-1+1-1+1,27930,1725,981.504733086,noise,34,16
-1+1-1+1-1+1-1-1+1+1-1+1+1-1,23965,1347,3913.10017991,noise,42,8
-1+1-1+1-1+1-1+1-1-1+1+1,26417,1708,606.232772827,noise,41,9
-1+1-1+1-1+1+1-1+1-1-1+1,12271,959,796.835534096,noise,39,11
-1+1-1+1+1-1+1+1-1+1-1+1+1,17429,1157,669.635453939,noise,39,11
-1+1+1-1+1-1-1+1-1+1-1-1+1,11048,967,660.564010143,noise,41,9
-1+1-1-1+1-1+1-1+1+1-1+1,24904,1308,2123.46958494,noise,30,20
-1+1+1-1+1-1+1-1-1+1-1-1+1-1,28442,1614,520.803247929,noise,41,9
-1+1-1+1-1+1-1+1+1-1+1,1426,63,169.280569077,noise,42,8
-1+1+1-1+1+1-1-1+1+1-1+1+1-1-1-1+1+1,860,53,91.243819952,noise,40,10
-1+1-1+1-1+1-1+1+1-1+1+1,12298,823,1201.32321787,noise,42,8
-1+1+1-1+1+1-1+1-1-1+1-1+1,34809,1513,1408.318995,noise,45,5
-1+1-1+1-1+1+1-1-1+1-1+1,11588,1858,1645.03581405,noise,39,11
-1+1-1+1+1-1+1-1+1+1-1+1,6,8,461.816128016,noise,6,8
-1+1-1+1-1+1-1+1-1-1+1,12206,995,1213.13876915,noise,43,7
-1+1-1+1-1+1-1+1+1-1-1+1-1,337,59,138.266579866,noise,39,11
-1+1-1+1+1-1+1-1-1+1-1+1,34213,2081,602.739794016,noise,44,6
-1+1-1+1-1+1+1-1+1-1-1+1,12530,1068,602.397401094,noise,32,18
-1+1-1+1+1-1+1+1-1+1-1+1,60141,2967,761.91978693,noise,41,9
-1+1-1+1+1-1+1-1+1-1-1+1+1+1,1550,150,1282.60728788,noise,40,10
-1+1-1+1+1-1+1+1-1+1-1-1+1,22328,1148,649.690737963,noise,41,9
-1+1-1+1+1-1-1+1+1-1+1+1-1-1+1,599,83,1533.59718895,noise,38,12
-1+1-1+1-1+1-1+1-1+1-1,17571,1700,618.329517126,noise,45,5
-1+1-1+1-1+1-1+1-1+1+1,37153,1443,3692.19678211,noise,42,8
-1+1-1-1+1-1-1+1-1+1+1-1+1+1,26335,1413,1549.69743395,noise,42,8
-1+1-1+1-1+1-1+1-1+1,3993,488,2939.5088141,noise,44,6
-1+1-1-1+1-1+1-1-1+1-1-1+1,23553,1598,617.586591005,noise,37,13
-1+1-1+1-1+1+1-1+1-1+1,5641,604,1201.70853496,noise,44,6
-1+1-1-1+1-1+1-1+1-1+1,57526,2626,1001.48694611,noise,36,14
-1+1-1-1+1+1-1-1+1-1+1+1-1+1+1,19321,1421,1202.85605001,noise,37,13
-1+1-1-1+1-1+1-1-1+1-1+1,27995,1585,1200.77747107,noise,41,9
-1+1-1-1+1+1-1+1+1-1+1-1+1,1004230,30183,1222.11689806,noise,38,12
-1+1-1+1-1+1+1-1-1+1-1+1,15,11,590.685814142,noise,14,12
-1+1-1+1-1-1+1-1+1-1-1+1+1,15473,1212,489.654695988,noise,40,10
-1+1-1+1-1+1+1-1+1-1+1+1,35346,1765,619.535610914,noise,36,14
-1+1-1+1-1+1+1-1+1-1-1+1,14700,1363,892.903987885,noise,37,13
-1+1-1-1+1-1+1-1+1-1+1,5248,503,494.97199297,noise,36,14
-1+1-1+1-1+1+1-1+1-1+1,383620,11791,462.265761852,noise,39,11
-1+1-1+1-1+1-1+1+1-1+1,9283,1120,1393.6306901,noise,40,10
-1+1-1-1+1-1-1+1+1-1-1+1+1-1+1,54505,2682,770.987042904,noise,41,9
-1+1-1+1+1-1+1-1+1-1-1+1,18464,1103,1202.33121705,noise,40,10
-1+1-1-1+1+1-1-1+1-1+1-1-1+1+1,23814,1382,659.046931028,noise,41,9
-1+1-1-1+1+1-1+1-1-1+1-1+1-1,35495,1981,669.014260769,noise,38,12
-1+1-1+1+1-1-1+1+1-1+1+1-1+1+1+1,27412,1498,720.311616898,noise,45,5
-1+1-1+1-1-1+1+1-1+1-1+1,72457,2684,943.515294075,noise,42,8
-1+1-1+1-1-1+1+1-1+1-1-1+1,11316,874,547.141803026,noise,39,11
-1+1-1-1-1+1-1-1-1+1+1-1+1-1,4,5,20.9942641258,noise,4,5
-1+1+1-1+1+1-1+1-1+1-1+1,264,29,1947.22304678,noise,41,9
-1+1-1+1-1+1-1-1+1-1+1,6011,701,668.537023067,noise,41,9
-1+1-1+1+1-1+1-1+1-1+1,20467,2638,3843.41144395,noise,45,5
-1+1-1+1-1+1-1+1-1+1,50063,3070,1191.2216239,noise,40,10
-1+1-1+1-1+1-1-1+1+1-1+1+1,73168,2737,1216.1444602,noise,44,6
-1+1-1+1+1-1+1+1-1+1-1+1+1,6598,976,1162.99794102,noise,41,9
-1+1-1-1+1+1-1+1-1+1-1+1-1,57139,3074,1313.90409017,noise,41,9
-1+1-1+1+1-1+1-1+1-1+1-1,16700,992,661.819134951,noise,37,13
-1+1+1-1-1+1-1+1-1+1+1-1+1+1-1,6320,261,128.179185152,noise,42,8
-1+1+1-1+1-1+1-1+1-1+1+1,102693,3824,1213.81369591,noise,35,15
-1+1+1-1+1+1-1+1+1-1-1+1-1+1,7995,652,1686.92845607,noise,36,14
-1+1-1-1+1+1-1+1+1-1+1-1-1+1,29181,2318,2170.56113911,noise,45,5
-1+1-1+1-1-1+1-1-1+1-1+1+1,36128,2795,4203.49815798,noise,37,13
-1+1-1+1-1-1-1+1-1+1+1-1+1+1,46548,1973,537.423444033,noise,41,9
-1+1-1+1+1-1+1-1+1-1-1+1,7598,630,1202.39131093,noise,42,8
-1+1+1-1+1-1-1+1+1-1+1-1+1,11480,900,528.756249905,noise,41,9
-1+1-1-1+1-1+1+1-1+1-1+1,7084,536,1091.81525111,noise,43,7
-1+1-1-1+1-1+1-1-1+1+1-1+1,42710,2855,1202.07134604,noise,42,8
-1+1+1-1+1-1-1+1-1+1-1+1,27080,1824,636.404309034,noise,42,8
-1+1-1+1+1-1+1-1+1-1+1+1,46737,2087,649.780974865,noise,45,5
-1+1-1+1+1-1+1-1+1-1+1+1,20893,1252,1514.1748991,noise,34,16
-1+1-1+1+1-1+1-1+1-1+1+1+1,2369,173,82.8751001358,noise,41,9
-1+1-1-1+1+1-1+1-1+1+1+1-1+1-1,4373,270,959.065619946,noise,44,6
-1+1-1+1+1-1+1-1+1+1+1-1+1,43776,1732,755.363269091,noise,45,5
-1+1-1-1+1+1-1+1-1+1-1+1,11712,945,612.752849102,noise,45,5
-1+1-1+1-1-1+1-1-1+1-1-1+1,34,18,1140.36513209,noise,33,17
-1+1-1-1+1-1+1+1-1+1-1+1,15157,838,248.641960144,noise,41,9
-1+1-1-1-1+1-1+1+1+1-1+1-1+1-1,6756,518,4724.36273694,noise,41,9
-1+1+1-1+1-1+1-1-1+1-1+1,383960,11813,803.047017097,noise,39,11
-1+1-1+1-1+1-1+1-1+1,55889,2890,1291.72567415,noise,39,11
-1+1-1+1-1+1+1-1+1+1-1+1,2391,269,1201.78543997,noise,45,5
-1+1-1-1+1-1+1+1-1+1-1+1+1,5381,703,614.528171062,noise,41,9
-1+1+1-1+1-1+1+1-1+1+1-1-1+1,46252,2129,1205.51452112,noise,44,6
-1+1-1+1-1+1+1-1+1+1-1+1,10544,932,608.259562016,noise,40,10
-1+1-1+1+1-1-1-1+1+1-1-1+1+1-1+1,25278,1512,1204.93607903,noise,45,5
-1+1-1+1+1-1+1-1-1+1-1+1,1448,73,32.0520420074,noise,38,12
-1+1+1-1-1+1-1+1-1-1+1-1+1,28552,1571,629.575613976,noise,41,9
-1+1-1-1-1+1-1+1-1-1+1-1-1+1,16432,1059,740.358534813,noise,41,9
-1+1-1+1-1-1+1-1-1+1-1-1+1+1,21415,1114,1117.75788593,noise,41,9
-1+1-1+1-1+1-1-1+1+1-1+1+1-1,146,20,46.0802330971,noise,37,13
-1+1+1-1+1-1+1-1-1+1-1-1+1,20092,1146,334.632823944,noise,41,9
-1+1-1-1+1-1+1-1-1+1-1+1+1,20047,1810,784.756269932,noise,42,8
-1+1-1-1+1-1+1+1-1+1+1-1+1,11418,1047,650.673066854,noise,44,6
-1+1-1-1+1+1-1+1+1-1+1-1-1+1+1,8956,624,416.308662891,noise,41,9
-1+1+1-1+1-1+1-1+1-1-1+1-1,27874,1486,2703.739151,noise,45,5
